file,elapsed_time,cpu_percent,gpu_percent,ram_percent,gpu_temperature,technique
ds4_5.0-privateSMOTE5_QI1_knn5_per1,7.336977005004883,40.271428571428565,0.0,1.8714285714285714,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI1_knn5_per2,8.395509243011475,41.0125,0.0,1.875,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI1_knn5_per3,10.50784420967102,38.22,0.0,1.8800000000000001,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn1_per1,8.393208742141724,39.825,0.0,1.875,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn1_per2,8.443460464477539,42.875,0.0,1.8875,25.25,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn1_per3,9.43630599975586,40.2,0.0,1.8777777777777775,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn3_per1,8.420743465423584,38.9,0.0,1.875,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn3_per2,8.426970481872559,42.2,0.0,1.875,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn3_per3,9.431555986404419,39.58888888888889,0.0,1.8777777777777775,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn5_per1,7.314475536346435,41.471428571428575,0.0,1.8714285714285714,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn5_per2,8.393051147460938,40.6375,0.0,1.875,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI2_knn5_per3,9.45561671257019,40.888888888888886,0.0,1.8777777777777775,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn1_per1,7.354403018951416,41.34285714285714,0.0,1.8714285714285714,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn1_per2,8.3961181640625,40.025,0.0,1.875,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn1_per3,10.515796899795532,37.32,0.0,1.8800000000000001,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn3_per1,7.404712677001953,43.34285714285714,0.0,1.8714285714285714,25.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn3_per2,8.431628704071045,39.7875,0.0,1.875,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn3_per3,9.469766855239868,38.87777777777777,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn5_per1,7.349462270736694,43.51428571428572,0.0,1.8714285714285714,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn5_per2,8.415966510772705,41.7625,0.0,1.875,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI3_knn5_per3,9.470550060272217,38.21111111111111,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn1_per1,7.395681142807007,43.028571428571425,0.0,1.8714285714285714,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn1_per2,9.444030284881592,38.24444444444444,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn1_per3,9.47324514389038,41.099999999999994,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn3_per1,7.338446378707886,43.84285714285714,0.0,1.8714285714285714,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn3_per2,8.39854383468628,40.0875,0.0,1.875,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn3_per3,9.44916319847107,39.71111111111111,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn5_per1,7.336827754974365,43.300000000000004,0.0,1.8714285714285714,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn5_per2,9.474855184555054,42.666666666666664,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE5_QI4_knn5_per3,9.483916282653809,40.099999999999994,0.0,1.8777777777777775,26.0,$\epsilon$-3PrivateSMOTE
ds4_5.0-privateSMOTE_QI0_knn1_per1,9.769836664199829,48.94444444444444,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn1_per2,10.788948059082031,45.1,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn1_per3,11.896530151367188,44.69090909090909,0.0,27.9,40.27272727272727,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn3_per1,9.747105598449707,47.81111111111111,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn3_per2,9.716734647750854,50.02222222222222,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn3_per3,11.890740633010864,48.51818181818182,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn5_per1,9.769657850265503,51.02222222222222,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn5_per2,10.832987308502197,46.269999999999996,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI0_knn5_per3,11.930418491363525,45.29090909090909,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn1_per1,9.748847484588623,49.32222222222222,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn1_per2,10.832309484481812,49.160000000000004,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn1_per3,11.9145827293396,47.309090909090905,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn3_per1,9.734524011611938,47.52222222222222,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn3_per2,10.766711950302124,50.29,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn3_per3,11.904361963272095,49.13636363636363,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn5_per1,9.723691463470459,50.68888888888889,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn5_per2,10.842814445495605,52.32000000000001,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI1_knn5_per3,11.914361238479614,46.71818181818182,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn1_per1,9.739030599594116,52.2,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn1_per2,10.863329887390137,45.95,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn1_per3,11.89736008644104,46.90909090909091,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn3_per1,9.76250410079956,54.93333333333333,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn3_per2,10.803219556808472,47.89,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn3_per3,10.787418842315674,47.8,0.0,27.9,41.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn5_per1,9.723657608032227,52.87777777777777,0.0,27.9,40.55555555555556,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn5_per2,10.850782632827759,47.160000000000004,0.0,27.9,40.0,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI2_knn5_per3,11.866719722747803,49.00909090909091,0.0,27.9,40.45454545454545,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn1_per1,8.017035961151123,48.1125,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn1_per2,10.018084049224854,45.01,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn1_per3,10.014544248580933,44.86,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn3_per1,10.019020795822144,50.99,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn3_per2,9.01657223701477,38.44444444444444,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn3_per3,11.020193338394165,46.35454545454545,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn5_per1,9.017560720443726,44.611111111111114,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn5_per2,9.014920473098755,39.27777777777778,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI3_knn5_per3,12.020498037338257,47.26666666666667,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn1_per1,8.013736724853516,39.475,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn1_per2,10.018565893173218,43.32,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn1_per3,11.0175302028656,43.699999999999996,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn3_per1,7.011979341506958,42.699999999999996,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn3_per2,9.017112970352173,42.76666666666667,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn3_per3,11.019053936004639,44.17272727272727,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn5_per1,7.014041185379028,43.357142857142854,0.0,14.3,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn5_per2,9.015766143798828,39.91111111111111,0.0,14.300000000000002,,5.0-privateSMOTE
ds4_5.0-privateSMOTE_QI4_knn5_per3,10.015793085098267,45.95,0.0,14.3,,5.0-privateSMOTE
ds4_CTGAN_ep100_bs100,63.46306610107422,20.6864406779661,14.813559322033898,40.65084745762712,42.0,CTGAN
ds4_CTGAN_ep100_bs50,102.25762271881104,14.509473684210528,17.621052631578948,40.86736842105263,41.88421052631579,CTGAN
ds4_CTGAN_ep200_bs100,107.5419921875,13.350999999999999,17.14,40.891000000000005,41.97,CTGAN
ds4_CTGAN_ep200_bs50,193.82161235809326,10.087222222222222,18.483333333333334,41.05277777777778,41.99444444444445,CTGAN
ds4_CopulaGAN_ep100_bs100,64.70979690551758,19.375,14.233333333333333,40.63166666666667,42.0,Copula GAN
ds4_CopulaGAN_ep100_bs50,99.12612986564636,14.246739130434783,18.369565217391305,40.82608695652174,42.01086956521739,Copula GAN
ds4_CopulaGAN_ep200_bs100,106.67135620117188,13.638383838383838,17.181818181818183,40.93737373737374,42.01010101010101,Copula GAN
ds4_CopulaGAN_ep200_bs50,185.6726565361023,10.345086705202313,19.36416184971098,41.04450867052023,42.38150289017341,Copula GAN
ds4_TVAE_ep100_bs100,45.28319191932678,25.666666666666668,14.095238095238095,40.523809523809526,42.0,TVAE
ds4_TVAE_ep100_bs50,79.74045515060425,17.01621621621622,15.216216216216216,40.847297297297295,42.0,TVAE
ds4_TVAE_ep200_bs100,78.7408390045166,17.73150684931507,15.931506849315069,40.860273972602734,41.93150684931507,TVAE
ds4_TVAE_ep200_bs50,144.2815682888031,11.756716417910448,16.865671641791046,41.04701492537313,42.0,TVAE
ds4_dpgan_epo100_bs100_epi0.1,49.447105407714844,6.517391304347826,25.52173913043478,47.44782608695652,44.0,DPGAN
ds4_dpgan_epo100_bs100_epi0.5,51.62872910499573,6.825,24.229166666666668,47.458333333333336,44.375,DPGAN
ds4_dpgan_epo100_bs100_epi1.0,54.906256675720215,6.450980392156863,22.137254901960784,47.46666666666667,44.6078431372549,DPGAN
ds4_dpgan_epo100_bs100_epi10.0,55.93333578109741,8.411538461538461,22.365384615384617,47.532692307692315,44.46153846153846,DPGAN
ds4_dpgan_epo100_bs100_epi5.0,51.633816957473755,8.520833333333334,24.833333333333332,47.525000000000006,44.625,DPGAN
ds4_dpgan_epo100_bs50_epi0.1,99.0228419303894,5.566304347826088,19.72826086956522,47.52065217391305,40.25,DPGAN
ds4_dpgan_epo100_bs50_epi0.5,92.57721066474915,5.925581395348837,21.0,47.51860465116279,42.26744186046512,DPGAN
ds4_dpgan_epo100_bs50_epi1.0,92.5636305809021,5.865116279069767,21.11627906976744,47.51744186046512,42.98837209302326,DPGAN
ds4_dpgan_epo100_bs50_epi10.0,94.59133076667786,6.8568181818181815,20.431818181818183,47.68295454545454,43.28409090909091,DPGAN
ds4_dpgan_epo100_bs50_epi5.0,90.31483697891235,6.509523809523809,21.714285714285715,47.602380952380955,43.333333333333336,DPGAN
ds4_dpgan_epo200_bs100_epi0.1,96.97665333747864,5.856666666666667,25.755555555555556,47.52333333333334,44.333333333333336,DPGAN
ds4_dpgan_epo200_bs100_epi0.5,93.64565920829773,6.124137931034483,27.04597701149425,47.60229885057472,44.98850574712644,DPGAN
ds4_dpgan_epo200_bs100_epi1.0,97.94733047485352,6.22967032967033,25.45054945054945,47.56703296703297,45.010989010989015,DPGAN
ds4_dpgan_epo200_bs100_epi10.0,108.7126727104187,6.703960396039604,23.08910891089109,47.7059405940594,45.475247524752476,DPGAN
ds4_dpgan_epo200_bs100_epi5.0,96.86863780021667,7.134444444444445,25.533333333333335,47.60888888888889,45.355555555555554,DPGAN
ds4_dpgan_epo200_bs50_epi0.1,172.87047052383423,5.343478260869565,22.472049689440993,47.55652173913044,43.92546583850932,DPGAN
ds4_dpgan_epo200_bs50_epi0.5,168.74500584602356,5.478980891719745,23.127388535031848,47.56496815286624,43.59235668789809,DPGAN
ds4_dpgan_epo200_bs50_epi1.0,176.5023877620697,5.3689024390243905,22.353658536585368,47.55853658536586,43.96341463414634,DPGAN
ds4_dpgan_epo200_bs50_epi10.0,187.38428163528442,5.912068965517242,20.879310344827587,47.74425287356322,43.741379310344826,DPGAN
ds4_dpgan_epo200_bs50_epi5.0,176.72010779380798,5.79390243902439,22.085365853658537,47.648780487804885,43.91463414634146,DPGAN
ds4_pategan_epo100_bs100_epi0.1,16.169629335403442,9.32,3.7333333333333334,48.96,39.0,PATE-GAN
ds4_pategan_epo100_bs100_epi0.5,16.15179467201233,11.093333333333334,5.133333333333334,48.96,39.0,PATE-GAN
ds4_pategan_epo100_bs100_epi1.0,20.45734190940857,9.742105263157894,7.631578947368421,49.06842105263158,39.0,PATE-GAN
ds4_pategan_epo100_bs100_epi10.0,5.378021240234375,8.24,0.0,48.6,41.0,PATE-GAN
ds4_pategan_epo100_bs100_epi5.0,178.76473188400269,8.851807228915662,15.53012048192771,49.35963855421686,40.5722891566265,PATE-GAN
ds4_pategan_epo100_bs50_epi0.1,20.46080207824707,9.74736842105263,7.157894736842105,47.247368421052634,44.63157894736842,PATE-GAN
ds4_pategan_epo100_bs50_epi0.5,19.417543649673462,8.899999999999999,7.111111111111111,47.21666666666667,43.888888888888886,PATE-GAN
ds4_pategan_epo100_bs50_epi1.0,29.106704711914062,8.78888888888889,9.407407407407407,47.329629629629636,43.0,PATE-GAN
ds4_pategan_epo100_bs50_epi10.0,5.372461557388306,8.22,0.0,48.72,43.0,PATE-GAN
ds4_pategan_epo100_bs50_epi5.0,345.0023784637451,7.5153125,16.09375,47.58875,42.175,PATE-GAN
ds4_pategan_epo200_bs100_epi0.1,17.239571809768677,9.2375,4.125,48.9625,41.0,PATE-GAN
ds4_pategan_epo200_bs100_epi0.5,16.170438528060913,9.873333333333333,5.733333333333333,48.96666666666667,41.0,PATE-GAN
ds4_pategan_epo200_bs100_epi1.0,21.580575227737427,9.925,7.15,49.075,40.75,PATE-GAN
ds4_pategan_epo200_bs100_epi10.0,6.450114727020264,7.566666666666666,0.0,48.650000000000006,41.0,PATE-GAN
ds4_pategan_epo200_bs100_epi5.0,184.59063839912415,9.209356725146199,14.578947368421053,49.36140350877193,40.953216374269005,PATE-GAN
ds4_pategan_epo200_bs50_epi0.1,20.457333087921143,9.605263157894736,7.0,49.04736842105263,41.0,PATE-GAN
ds4_pategan_epo200_bs50_epi0.5,19.363908290863037,9.227777777777778,7.611111111111111,49.06111111111111,41.0,PATE-GAN
ds4_pategan_epo200_bs50_epi1.0,27.984009981155396,8.938461538461539,10.923076923076923,49.15384615384615,41.0,PATE-GAN
ds4_pategan_epo200_bs50_epi10.0,6.468655347824097,7.8500000000000005,0.0,48.650000000000006,41.0,PATE-GAN
ds4_pategan_epo200_bs50_epi5.0,340.6983301639557,7.631329113924051,15.977848101265822,49.38037974683544,41.39873417721519,PATE-GAN
ds50_0.1-privateSMOTE3_QI0_knn1_per1,7.290004014968872,5.714285714285714,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn1_per2,9.369056463241577,5.544444444444445,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn1_per3,11.446827411651611,5.509090909090909,0.0,1.6818181818181819,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn3_per1,7.295989990234375,5.828571428571429,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn3_per2,9.395615339279175,5.655555555555555,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn3_per3,11.475497007369995,5.490909090909091,0.0,1.6818181818181819,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn5_per1,7.303688764572143,5.928571428571429,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn5_per2,9.366289377212524,5.733333333333333,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI0_knn5_per3,11.452853918075562,5.481818181818182,0.0,1.6818181818181819,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn1_per1,7.286654949188232,5.742857142857142,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn1_per2,9.36824107170105,5.5,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn1_per3,11.454237699508667,5.5636363636363635,0.0,1.6818181818181819,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn3_per1,7.301625490188599,5.885714285714286,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn3_per2,9.378109216690063,5.633333333333334,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn3_per3,11.450695037841797,5.509090909090909,0.0,1.6818181818181819,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn5_per1,7.292107105255127,5.857142857142857,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn5_per2,9.368211507797241,5.766666666666667,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI1_knn5_per3,11.447795867919922,5.5181818181818185,0.0,1.6818181818181819,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn1_per1,7.288238763809204,5.742857142857143,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn1_per2,9.373883724212646,5.677777777777778,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn1_per3,11.474021911621094,5.463636363636364,0.0,1.6818181818181819,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn3_per1,7.293873071670532,5.828571428571429,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn3_per2,9.377765893936157,5.555555555555555,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn3_per3,12.496475458145142,5.058333333333334,0.0,1.6833333333333336,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn5_per1,7.288040399551392,5.8428571428571425,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn5_per2,9.374353408813477,5.688888888888889,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI2_knn5_per3,12.493410348892212,5.133333333333334,0.0,1.6833333333333336,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn1_per1,7.29540205001831,5.642857142857143,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn1_per2,9.376267910003662,5.544444444444444,0.0,1.677777777777778,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn1_per3,11.453703880310059,5.472727272727273,0.0,1.6818181818181819,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn3_per1,7.288470983505249,5.785714285714286,0.0,1.6714285714285715,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn3_per2,9.371793508529663,5.6,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn3_per3,12.490143537521362,5.066666666666666,0.0,1.6833333333333336,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn5_per1,7.287698745727539,5.8428571428571425,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn5_per2,9.367505073547363,5.655555555555555,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI3_knn5_per3,12.491763591766357,5.2250000000000005,0.0,1.6833333333333336,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn1_per1,7.2926318645477295,5.771428571428571,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn1_per2,9.457690000534058,5.677777777777778,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn1_per3,12.577609300613403,5.2,0.0,1.6833333333333336,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn3_per1,7.362662315368652,6.0,0.0,1.6714285714285715,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn3_per2,9.465067863464355,5.7555555555555555,0.0,1.677777777777778,24.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn3_per3,11.551974534988403,5.509090909090909,0.0,1.6818181818181819,24.181818181818183,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn5_per1,7.346181869506836,5.8428571428571425,0.0,1.7000000000000004,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn5_per2,9.4320068359375,5.788888888888889,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE3_QI4_knn5_per3,12.614565134048462,5.183333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn1_per1,7.306066274642944,5.6571428571428575,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn1_per2,9.369039297103882,5.766666666666667,0.0,1.7999999999999998,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn1_per3,12.511882543563843,5.075,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn3_per1,7.305509805679321,5.8428571428571425,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn3_per2,9.369560480117798,5.6000000000000005,0.0,1.7999999999999998,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn3_per3,12.487765789031982,5.108333333333333,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn5_per1,7.290115356445312,5.842857142857143,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn5_per2,9.383246421813965,5.677777777777778,0.0,1.7999999999999998,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI0_knn5_per3,12.492612838745117,5.091666666666667,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn1_per1,7.285950422286987,5.685714285714286,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn1_per2,9.36940860748291,5.555555555555555,0.0,1.7999999999999998,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn1_per3,11.452337503433228,5.572727272727273,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn3_per1,7.2881128787994385,5.828571428571428,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn3_per2,9.375192880630493,5.644444444444444,0.0,1.7999999999999998,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn3_per3,11.445199728012085,5.5181818181818185,0.0,1.8,25.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn5_per1,7.291060924530029,5.914285714285714,0.0,1.8,24.142857142857142,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn5_per2,9.370298147201538,5.688888888888889,0.0,1.7999999999999998,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI1_knn5_per3,12.483286619186401,5.133333333333334,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI2_knn1_per1,7.291890382766724,5.742857142857143,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI2_knn1_per2,9.368464946746826,5.655555555555555,0.0,1.7999999999999998,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI2_knn1_per3,11.449092149734497,5.454545454545454,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
ds50_0.1-privateSMOTE5_QI2_knn3_per1,7.290273666381836,5.957142857142857,0.0,1.8,24.0,$\epsilon$-3PrivateSMOTE
