ds,col,Correlation,Statistic Similarity (Mean),Statistic Similarity (Median),Statistic Similarity (Standard Deviation),Boundary Adherence,Range Coverage,Category Coverage
ds14_transf0_qi3.csv,att36,,0.835029269898915,0.8607929515418502,0.9977627146223722,0.86125,0.6713656387665199,
ds14_transf0_qi3.csv,att37,,0.9995314070351758,0.9979899497487437,0.9999602836916583,1.0,1.0,
ds14_transf0_qi3.csv,att38,,0.9984487315010571,0.9978858350951374,0.9996469228741525,1.0,1.0,
ds14_transf0_qi3.csv,att39,,0.9999589378238342,1.0,0.9990792072442222,1.0,1.0,
ds14_transf0_qi3.csv,att40,,0.797741077115291,0.9539842873176206,0.950764270429398,0.86125,0.8686868686868687,
ds14_transf0_qi3.csv,att41,,0.9998951465201465,0.9951159951159951,0.9984514741022784,1.0,1.0,
ds14_transf0_qi3.csv,att42,,0.9967364236790607,0.9955968688845401,0.9975154891922474,1.0,1.0,
ds14_transf0_qi3.csv,att43,,0.9985732233502538,0.9979695431472081,0.9990359389097587,1.0,1.0,
ds14_transf0_qi3.csv,att44,,0.7909714411144839,0.9784714747039828,0.9460224870460832,0.86125,0.852529601722282,
ds14_transf0_qi3.csv,att45,,0.9976475024727992,0.9970326409495549,0.9997551878432618,1.0,0.9188921859545005,
ds14_transf0_qi3.csv,att46,,0.9989257005899705,0.9985250737463127,0.9967819090514373,1.0,0.9380530973451329,
ds14_transf0_qi3.csv,att47,,0.9995695588235294,0.9988235294117647,0.9992584917204298,1.0,1.0,
ds14_transf0_qi3.csv,att48,,0.9986820054945055,0.9979395604395604,0.9969728540871831,1.0,0.9793956043956044,
ds14_transf0_qi3.csv,att49,,0.9985036764705882,0.9983031674208145,0.9995223423430105,1.0,0.9705882352941176,
ds14_transf0_qi3.csv,att50,,0.9996791314837153,1.0,0.9988725965257936,1.0,1.0,
ds14_transf0_qi3.csv,att51,,0.8133414674561442,0.8957845433255269,0.9525806061900405,0.86125,0.45667447306791564,
ds14_transf0_qi3.csv,att52,,0.9977359355246523,0.9987357774968394,0.999522159438767,1.0,1.0,
ds14_transf0_qi3.csv,att53,,0.9996750343878955,0.9986244841815681,0.9994474819413591,1.0,1.0,
ds14_transf0_qi3.csv,att54,,0.9989157183499289,0.9985775248933144,0.9999289005941027,1.0,1.0,
ds14_transf0_qi3.csv,att55,,0.998872458703939,0.9987293519695044,0.9979491166090437,1.0,1.0,
ds14_transf0_qi3.csv,att56,,,,,0.0,,
ds14_transf0_qi3.csv,att57,,0.9979801785714286,1.0,0.9992213621006378,1.0,0.9785714285714285,
ds14_transf0_qi3.csv,att58,,0.9988820945945946,0.9986486486486487,0.9988419422067522,1.0,1.0,
ds14_transf0_qi3.csv,att59,,0.8326881529917962,0.847517730496454,0.9973967796744154,0.86125,0.6560283687943262,
ds14_transf0_qi3.csv,att60,,0.9996366571018651,1.0,0.9992548787817939,1.0,1.0,
ds14_transf0_qi3.csv,att61,,0.9992879353233831,1.0,0.9999811934830245,1.0,0.9983416252072969,
ds14_transf0_qi3.csv,att62,,0.9999558702791461,1.0,0.9989643994021714,1.0,1.0,
ds14_transf0_qi3.csv,att63,,0.9969828559027778,0.9947916666666666,0.9984068874671052,1.0,1.0,
ds14_transf0_qi3.csv,att64,,0.8493479594047181,0.8029850746268656,0.9881621029422315,0.86125,0.8776119402985074,
ds14_transf0_qi3.csv,binaryClass,,0.8493479594047181,0.8029850746268656,0.9881621029422315,0.86125,0.8776119402985074,0.0
ds14_transf1_qi0.csv,att1,0.994058419278668,0.9975567230148883,0.9925558312655087,0.9984467574522328,1.0,0.9857320099255583,
ds14_transf1_qi0.csv,att2,0.994058419278668,0.9949045300933377,0.9969423881557773,0.9994527969761628,1.0,0.9530093337624719,
ds14_transf1_qi0.csv,att3,0.994058419278668,0.9952922680412372,0.9926116838487973,0.9975654644998752,1.0,1.0,
ds14_transf1_qi0.csv,att4,0.994058419278668,0.9992220838688947,0.9972686375321337,0.999545804128814,1.0,1.0,
ds14_transf1_qi0.csv,att5,0.994058419278668,0.9999524245689655,0.999353448275862,0.9997149533958957,1.0,1.0,
ds14_transf1_qi0.csv,att6,0.994058419278668,0.9999035576510931,1.0,0.9986550474370373,1.0,0.9485640805829404,
ds14_transf1_qi0.csv,att7,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att8,0.994058419278668,0.9989528677983539,0.9997427983539094,0.9989453533157051,1.0,1.0,
ds14_transf1_qi0.csv,att9,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att10,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att11,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att12,0.994058419278668,0.9965421002838222,0.9983443708609272,0.9999080149163514,1.0,1.0,
ds14_transf1_qi0.csv,att13,0.994058419278668,0.9996008759733037,1.0,0.9998966322286075,1.0,1.0,
ds14_transf1_qi0.csv,att14,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att15,0.994058419278668,0.8760951539993314,0.7982289690069576,0.9997502599961857,0.843125,0.7115749525616698,
ds14_transf1_qi0.csv,att16,0.994058419278668,0.9977671596783457,0.9979896611143021,0.9980914877307229,1.0,1.0,
ds14_transf1_qi0.csv,att17,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att18,0.994058419278668,0.9993577810266406,0.9993502274204028,0.9986297291969264,1.0,0.9337231968810916,
ds14_transf1_qi0.csv,att19,0.994058419278668,0.998150993883792,0.9979612640163099,0.9988269006839551,1.0,1.0,
ds14_transf1_qi0.csv,att20,0.994058419278668,0.998809152488973,0.9993698802772527,0.9964266102484515,1.0,0.855072463768116,
ds14_transf1_qi0.csv,att21,0.994058419278668,0.9972434929305912,0.9983933161953727,0.9987759712375074,1.0,1.0,
ds14_transf1_qi0.csv,att22,0.994058419278668,0.8695763213294447,0.9562226391494684,0.996851748885964,0.843125,0.6941838649155723,
ds14_transf1_qi0.csv,att23,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att24,0.994058419278668,0.9992302578565673,0.9971796937953263,0.9999373554455516,1.0,1.0,
ds14_transf1_qi0.csv,att25,0.994058419278668,,,,0.0,,
ds14_transf1_qi0.csv,att26,0.994058419278668,0.9975648288973384,0.9992395437262357,0.999448681521983,1.0,0.9977186311787072,
ds14_transf1_qi0.csv,att27,0.994058419278668,0.9991984567901234,0.9987654320987654,0.9989444728244206,1.0,1.0,
ds14_transf1_qi0.csv,att28,0.994058419278668,0.9999564102564102,0.9985347985347985,0.9996569448362055,1.0,1.0,
ds14_transf1_qi0.csv,att29,0.994058419278668,0.9998192178502879,1.0,0.9983322869536655,1.0,0.9971209213051824,
ds14_transf1_qi0.csv,att30,0.994058419278668,0.9985887622149837,1.0,0.9988460273668821,1.0,1.0,
ds14_transf1_qi0.csv,att31,0.994058419278668,0.9985047066549912,1.0,0.9983574693564955,1.0,0.8607705779334501,
ds14_transf1_qi0.csv,att32,0.994058419278668,0.9997151969561325,0.9986571172784243,0.9995583657714877,1.0,1.0,
ds14_transf1_qi0.csv,att33,0.994058419278668,0.9998187439379244,0.9990300678952473,0.9995494646111699,1.0,0.9873908826382153,
ds14_transf1_qi0.csv,att34,0.994058419278668,0.8225903010757618,0.7779209621993127,0.9972573620285261,0.843125,0.6323024054982819,
ds14_transf1_qi0.csv,att35,0.994058419278668,0.999048076923077,0.9990384615384615,0.9983967691094038,1.0,0.9692307692307692,
ds14_transf1_qi0.csv,att36,0.994058419278668,0.9986471365638766,1.0,0.9975818353653233,1.0,1.0,
ds14_transf1_qi0.csv,att37,0.994058419278668,0.9995314070351758,0.9979899497487437,0.9999602836916583,1.0,1.0,
ds14_transf1_qi0.csv,att38,0.994058419278668,0.9984487315010571,0.9978858350951374,0.9996469228741525,1.0,1.0,
ds14_transf1_qi0.csv,att39,0.994058419278668,0.9999589378238342,1.0,0.9990792072442222,1.0,1.0,
ds14_transf1_qi0.csv,att40,0.994058419278668,0.795039996788576,0.9539842873176206,0.9526506494363144,0.843125,0.8686868686868687,
ds14_transf1_qi0.csv,att41,0.994058419278668,0.9998951465201465,0.9951159951159951,0.9984514741022784,1.0,1.0,
ds14_transf1_qi0.csv,att42,0.994058419278668,0.9967364236790607,0.9955968688845401,0.9975154891922475,1.0,1.0,
ds14_transf1_qi0.csv,att43,0.994058419278668,0.8116007093052572,0.9431472081218274,0.9656775324773107,0.843125,0.8101522842639595,
ds14_transf1_qi0.csv,att44,0.994058419278668,0.9984394510226049,0.9994617868675996,0.9980131206453426,1.0,0.9634015069967707,
ds14_transf1_qi0.csv,att45,0.994058419278668,0.9976475024727992,0.9970326409495549,0.9997551878432618,1.0,0.9188921859545005,
ds14_transf1_qi0.csv,att46,0.994058419278668,0.9989257005899705,0.9985250737463127,0.9967819090514373,1.0,0.9380530973451329,
ds14_transf1_qi0.csv,att47,0.994058419278668,0.9995695588235294,0.9988235294117647,0.9992584917204298,1.0,1.0,
ds14_transf1_qi0.csv,att48,0.994058419278668,0.9986820054945055,0.9979395604395604,0.9969728540871831,1.0,0.9793956043956044,
ds14_transf1_qi0.csv,att49,0.994058419278668,0.7997488725518148,0.9638009049773756,0.9516925235403156,0.843125,0.40384615384615385,
ds14_transf1_qi0.csv,att50,0.994058419278668,0.9996791314837153,1.0,0.9988725965257936,1.0,1.0,
ds14_transf1_qi0.csv,att51,0.994058419278668,0.9986798887587822,0.9988290398126464,0.9992432688087667,1.0,1.0,
ds14_transf1_qi0.csv,att52,0.994058419278668,0.7278072243427964,0.5170670037926675,0.9029130638558647,0.843125,0.5031605562579013,
ds14_transf1_qi0.csv,att53,0.994058419278668,0.9996750343878955,0.9986244841815681,0.9994474819413591,1.0,1.0,
ds14_transf1_qi0.csv,att54,0.994058419278668,0.9989157183499289,0.9985775248933144,0.9999289005941027,1.0,1.0,
ds14_transf1_qi0.csv,att55,0.994058419278668,0.998872458703939,0.9987293519695044,0.9979491166090437,1.0,1.0,
ds14_transf1_qi0.csv,att56,0.994058419278668,0.995993429697766,0.9986859395532195,0.9990375965127488,1.0,1.0,
ds14_transf1_qi0.csv,att57,0.994058419278668,0.9979801785714286,1.0,0.9992213621006378,1.0,0.9785714285714285,
ds14_transf1_qi0.csv,att58,0.994058419278668,0.9988820945945946,0.9986486486486487,0.9988419422067522,1.0,1.0,
ds14_transf1_qi0.csv,att59,0.994058419278668,0.998778590425532,1.0,0.9981894865260748,1.0,0.950354609929078,
ds14_transf1_qi0.csv,att60,0.994058419278668,0.8562437216366233,0.7417503586800573,0.9959837057449504,0.843125,0.806312769010043,
ds14_transf1_qi0.csv,att61,0.994058419278668,0.9992879353233831,1.0,0.9999811934830245,1.0,0.9983416252072969,
ds14_transf1_qi0.csv,att62,0.994058419278668,0.9999558702791461,1.0,0.9989643994021714,1.0,1.0,
ds14_transf1_qi0.csv,att63,0.994058419278668,0.9969828559027778,0.9947916666666666,0.9984068874671052,1.0,1.0,
ds14_transf1_qi0.csv,att64,0.994058419278668,0.9990070895522388,0.9992537313432835,0.9981124045818707,1.0,1.0,
ds14_transf1_qi0.csv,binaryClass,0.994058419278668,0.9990070895522388,0.9992537313432835,0.9981124045818707,1.0,1.0,0.0
ds50_transf2_qi3.csv,utterance,0.9975908651349057,0.9988529216458457,1.0,0.9989631782148243,1.0,1.0,
ds50_transf2_qi3.csv,frame,0.9975908651349057,0.9989228769138853,1.0,0.9996649366012215,1.0,1.0,
ds50_transf2_qi3.csv,coefficient1,0.9975908651349057,0.7816195369276007,0.8908902206300847,0.968742633330108,0.9996235412222362,0.803508654457799,
ds50_transf2_qi3.csv,coefficient2,0.9975908651349057,0.9997654059449816,0.9996411912450663,0.9998919537027047,1.0,1.0,
ds50_transf2_qi3.csv,coefficient3,0.9975908651349057,0.9995735306309845,0.999617828309368,0.9995794399460819,1.0,1.0,
ds50_transf2_qi3.csv,coefficient4,0.9975908651349057,0.8100321024894052,0.9297370527741856,0.9772101028099903,0.6170159367549254,0.7252293860459388,
ds50_transf2_qi3.csv,coefficient5,0.9975908651349057,0.9986537709041733,0.9982568635995767,0.9993474506809245,1.0,1.0,
ds50_transf2_qi3.csv,coefficient6,0.9975908651349057,0.999430753465419,0.9978071956468773,0.9992645910633473,1.0,1.0,
ds50_transf2_qi3.csv,coefficient7,0.9975908651349057,0.5283767087372077,0.49055699357683824,0.9779131992013521,0.055339440331283726,0.6892915348480491,
ds50_transf2_qi3.csv,coefficient8,0.9975908651349057,0.9989556928195819,0.9996357344504143,0.9995342584045946,1.0,0.9850651124669885,
ds50_transf2_qi3.csv,coefficient9,0.9975908651349057,0.8015084850801063,0.9198071435599725,0.9578042075607687,0.6677123854937884,0.7116009052445144,
ds50_transf2_qi3.csv,coefficient10,0.9975908651349057,0.9980775320988602,0.9982088024564995,0.9992738334289883,1.0,0.9788894575230297,
ds50_transf2_qi3.csv,coefficient11,0.9975908651349057,0.9994704195644973,1.0,0.9992750241764801,1.0,0.9906411509987428,
ds50_transf2_qi3.csv,coefficient12,0.9975908651349057,0.9974365379022248,0.9968508069807112,0.9992271087307975,1.0,1.0,
ds50_transf2_qi3.csv,binaryClass,0.9975908651349057,0.9974365379022248,0.9968508069807112,0.9992271087307975,1.0,1.0,0.0
ds56_transf0_qi3.csv,V1,,0.9986426771929352,1.0,0.997236171559579,1.0,1.0,
ds56_transf0_qi3.csv,V6,,0.9959033325699094,1.0,0.9978992578775645,1.0,1.0,
ds56_transf0_qi3.csv,V7,,0.9993174092086886,1.0,0.9996978195612276,1.0,1.0,
ds56_transf0_qi3.csv,V9,,0.9974913665737086,1.0,0.9984661095132079,1.0,1.0,
ds56_transf0_qi3.csv,V10,,0.9955019736753472,1.0,0.9927679500245676,1.0,1.0,
ds56_transf0_qi3.csv,V11,,0.9976199136881907,1.0,0.9992897646965058,1.0,1.0,
ds56_transf0_qi3.csv,V12,,0.9944135332605835,1.0,0.9951801925013594,1.0,1.0,
ds56_transf0_qi3.csv,V13,,0.9999702522119263,0.9990893287767899,0.999975895920321,1.0,0.9501416110963433,
ds56_transf0_qi3.csv,V14,,0.9992062636686561,1.0,0.999078831877228,1.0,1.0,
ds56_transf0_qi3.csv,V15,,,,,0.0,,
ds56_transf0_qi3.csv,V17,,,,,0.0,,
ds56_transf0_qi3.csv,V18,,0.9965095809700872,1.0,0.9947048287653142,1.0,1.0,
ds56_transf0_qi3.csv,V19,,0.9938151436359636,1.0,0.9955826474856873,1.0,1.0,
ds56_transf0_qi3.csv,V20,,0.9966010795712252,1.0,0.9965690369174929,1.0,1.0,
ds56_transf0_qi3.csv,V21,,0.9975536754370602,1.0,0.9997280295515831,1.0,1.0,
ds56_transf0_qi3.csv,V22,,0.9964613056345175,1.0,0.9995424916944626,1.0,1.0,
ds56_transf0_qi3.csv,V23,,0.9989054728849995,1.0,0.9953181685267236,1.0,0.9726346388690709,
ds56_transf0_qi3.csv,V24,,,,,0.0,,
ds56_transf0_qi3.csv,V25,,0.9953408687764111,1.0,0.9935423638176987,1.0,1.0,
ds56_transf0_qi3.csv,V26,,0.9923101881166332,1.0,0.9992515965192018,1.0,1.0,
ds56_transf0_qi3.csv,V27,,,,,0.0,,
ds56_transf0_qi3.csv,V30,,0.9991091516564053,1.0,0.9987233174008431,1.0,1.0,
ds56_transf0_qi3.csv,V33,,0.9977888773626847,1.0,0.9978282032333223,1.0,1.0,
ds56_transf0_qi3.csv,V34,,0.9974032360192383,1.0,0.9985189223641321,1.0,1.0,
ds56_transf0_qi3.csv,V35,,0.9975373965448332,1.0,0.996720135133724,1.0,1.0,
ds56_transf0_qi3.csv,V36,,0.9991995275753207,1.0,0.998995352030108,1.0,1.0,
ds56_transf0_qi3.csv,V37,,0.9963400559544819,1.0,0.9941750706808012,1.0,1.0,
ds56_transf0_qi3.csv,V38,,0.998587104422919,1.0,0.9993012020005799,1.0,1.0,
ds56_transf0_qi3.csv,V39,,,,,0.0,,
ds56_transf0_qi3.csv,V40,,0.9983474117684041,1.0,0.9997943338291082,1.0,1.0,
ds56_transf0_qi3.csv,V41,,0.9975480620259474,1.0,0.9990598965923909,1.0,1.0,
ds56_transf0_qi3.csv,V42,,0.9964259411445071,1.0,0.9945942160290224,1.0,1.0,
ds56_transf0_qi3.csv,V43,,0.9998165277307693,1.0,0.9999953536777355,1.0,0.9843749615478531,
ds56_transf0_qi3.csv,V45,,0.9989409598259393,1.0,0.9981256633191249,1.0,1.0,
ds56_transf0_qi3.csv,V46,,0.9988543027918861,1.0,0.9982240682825944,1.0,1.0,
ds56_transf0_qi3.csv,V47,,0.999717084079917,1.0,0.9996195869475832,1.0,1.0,
ds56_transf0_qi3.csv,V48,,0.9995829235543221,1.0,0.9997703493286814,1.0,1.0,
ds56_transf0_qi3.csv,V53,,,,,0.0,,
ds56_transf0_qi3.csv,V54,,0.9990260731719365,1.0,0.9990951971623658,1.0,1.0,
ds56_transf0_qi3.csv,V55,,0.9999764236733264,1.0,0.9999710896815378,1.0,1.0,
ds56_transf0_qi3.csv,V56,,,,,0.0,,
ds56_transf0_qi3.csv,V57,,,,,0.0,,
ds56_transf0_qi3.csv,V58,,0.9997911811066054,1.0,0.9997518006955848,1.0,1.0,
ds56_transf0_qi3.csv,V59,,0.9997225037594047,1.0,0.9982575065883312,1.0,1.0,
ds56_transf0_qi3.csv,V60,,0.9950512167629928,1.0,0.9968125518791641,1.0,1.0,
ds56_transf0_qi3.csv,V63,,,,,0.0,,
ds56_transf0_qi3.csv,V67,,0.9992079476919898,1.0,0.9990503759100657,1.0,1.0,
ds56_transf0_qi3.csv,V70,,0.9972685141525321,1.0,0.996290401243499,1.0,1.0,
ds56_transf0_qi3.csv,V72,,,,,0.0,,
ds56_transf0_qi3.csv,V74,,,,,0.0,,
ds56_transf0_qi3.csv,V75,,0.9967043663356999,1.0,0.9951372406076222,1.0,1.0,
ds56_transf0_qi3.csv,V76,,0.9954194565319897,1.0,0.9928587039534635,1.0,1.0,
ds56_transf0_qi3.csv,V77,,0.9999680035566573,1.0,0.9999682505893206,1.0,1.0,
ds56_transf0_qi3.csv,V78,,0.9930393702201804,1.0,0.9964907893314577,1.0,1.0,
ds56_transf0_qi3.csv,V79,,,,,0.0,,
ds56_transf0_qi3.csv,V80,,,,,0.0,,
ds56_transf0_qi3.csv,V82,,,,,0.0,,
ds56_transf0_qi3.csv,V83,,0.9977052375371046,1.0,0.9977513091620935,1.0,1.0,
ds56_transf0_qi3.csv,V84,,0.9966111837112281,1.0,0.999061480677737,1.0,1.0,
ds56_transf0_qi3.csv,V86,,0.9973993066314594,1.0,0.998383787292041,1.0,1.0,
ds56_transf0_qi3.csv,V88,,0.9999753009911039,1.0,0.9999706330920662,1.0,1.0,
ds56_transf0_qi3.csv,V91,,,,,0.0,,
ds56_transf0_qi3.csv,V92,,0.9960127940866081,1.0,0.9992048918480243,1.0,1.0,
ds56_transf0_qi3.csv,V93,,0.9970916917024802,1.0,0.9988591288434131,1.0,1.0,
ds56_transf0_qi3.csv,V95,,0.9939246051526623,1.0,0.9983163570005493,1.0,1.0,
ds56_transf0_qi3.csv,V97,,0.9951342952474616,1.0,0.9997677257281512,1.0,1.0,
ds56_transf0_qi3.csv,V99,,0.9994004876931575,1.0,0.9995576787820448,1.0,1.0,
ds56_transf0_qi3.csv,V100,,0.9958286742021097,1.0,0.9981672744537176,1.0,1.0,
ds56_transf0_qi3.csv,V102,,0.9983951257628625,1.0,0.9998511367431073,1.0,1.0,
ds56_transf0_qi3.csv,V103,,,,,0.0,,
ds56_transf0_qi3.csv,V105,,0.9960453518710621,1.0,0.9995603812796183,1.0,1.0,
ds56_transf0_qi3.csv,V106,,0.9985214275128996,1.0,0.9986647045880195,1.0,1.0,
ds56_transf0_qi3.csv,V107,,,,,0.0,,
ds56_transf0_qi3.csv,V108,,,,,0.0,,
ds56_transf0_qi3.csv,V109,,,,,0.0,,
ds56_transf0_qi3.csv,V110,,0.998306433867281,1.0,0.9966831829543707,1.0,1.0,
ds56_transf0_qi3.csv,V111,,0.9980010643027469,1.0,0.9986361485798525,1.0,1.0,
ds56_transf0_qi3.csv,V112,,0.993172969404664,1.0,0.9982612526940654,1.0,1.0,
ds56_transf0_qi3.csv,V113,,0.9968789434213067,1.0,0.9944908469476522,1.0,1.0,
ds56_transf0_qi3.csv,V114,,0.999383086118708,1.0,0.999135746407743,1.0,1.0,
ds56_transf0_qi3.csv,V117,,0.9985450038395732,1.0,0.9979643348376703,1.0,1.0,
ds56_transf0_qi3.csv,V118,,0.9975519914137263,1.0,0.9980879015692047,1.0,1.0,
ds56_transf0_qi3.csv,V119,,0.998261526578379,1.0,0.9968169804730952,1.0,1.0,
ds56_transf0_qi3.csv,V120,,,,,0.0,,
ds56_transf0_qi3.csv,V122,,,,,0.0,,
ds56_transf0_qi3.csv,V123,,0.9991052222686264,1.0,0.9996557745230632,1.0,1.0,
ds56_transf0_qi3.csv,V125,,0.9996255854787791,1.0,0.9995684776800097,1.0,1.0,
ds56_transf0_qi3.csv,V126,,0.9994435532005654,1.0,0.9967966952837802,1.0,1.0,
ds56_transf0_qi3.csv,V129,,0.9975907239504044,1.0,0.9955033416069183,1.0,1.0,
ds56_transf0_qi3.csv,V130,,,,,0.0,,
ds56_transf0_qi3.csv,V131,,0.9645777905806878,0.974790024161551,0.916464434567514,0.31825795644891125,0.0,
ds56_transf0_qi3.csv,V132,,,,,0.0,,
ds56_transf0_qi3.csv,V133,,0.9986814097296132,1.0,0.9976552091433735,1.0,1.0,
ds56_transf0_qi3.csv,V134,,,,,0.0,,
ds56_transf0_qi3.csv,V135,,0.998699372645174,1.0,0.9985975326626912,1.0,1.0,
ds56_transf0_qi3.csv,V137,,0.9938555601959754,1.0,0.9910780302350799,1.0,1.0,
ds56_transf0_qi3.csv,V138,,,,,0.0,,
ds56_transf0_qi3.csv,V139,,0.9970411710024654,1.0,0.9973756506566833,1.0,1.0,
ds56_transf0_qi3.csv,V140,,0.9993112344564646,1.0,0.9997285971694917,1.0,1.0,
ds56_transf0_qi3.csv,V141,,0.9984506985328788,1.0,0.9995834124374465,1.0,1.0,
ds56_transf0_qi3.csv,V142,,0.9990670510730597,1.0,0.9999148024390883,1.0,1.0,
ds56_transf0_qi3.csv,class,,0.9962311557788945,0.5,0.9999932855788735,1.0,1.0,
ds16_transf2_qi4.csv,att1,0.9980434334365121,0.9979453824507547,0.9920695830135585,0.9999538864019882,1.0,1.0,
ds16_transf2_qi4.csv,att2,0.9980434334365121,0.9943724583497311,0.986488259215532,0.9991626858230319,1.0,0.9933097205824478,
ds16_transf2_qi4.csv,att3,0.9980434334365121,0.9985374355865415,0.9968929978781449,0.9997339508716298,1.0,0.9965140951803577,
ds16_transf2_qi4.csv,att4,0.9980434334365121,0.9978373593982924,0.998780322536929,0.9974749334351313,1.0,1.0,
ds16_transf2_qi4.csv,att5,0.9980434334365121,0.9990139098690837,0.9993705941591139,0.9997235922124039,1.0,1.0,
ds16_transf2_qi4.csv,att6,0.9980434334365121,0.9965088431127757,0.9945900957136913,0.9995047770436569,1.0,1.0,
ds16_transf2_qi4.csv,att7,0.9980434334365121,0.9953268775372125,0.9916779431664412,0.9992853011248706,1.0,1.0,
ds16_transf2_qi4.csv,att8,0.9980434334365121,0.9979991213466518,0.9913059563448021,0.9986391617819769,1.0,1.0,
ds16_transf2_qi4.csv,att9,0.9980434334365121,0.8251892795358307,0.9509251228678808,0.9724421603463176,0.935,0.7068516912402427,
ds16_transf2_qi4.csv,att10,0.9980434334365121,0.9992652978029524,0.9994850669412976,0.9992653487394031,1.0,1.0,
ds16_transf2_qi4.csv,att11,0.9980434334365121,0.9969846835593624,0.9933380918391624,0.9996186719931541,1.0,0.9988103735427076,
ds16_transf2_qi4.csv,att12,0.9980434334365121,0.9991135462118207,0.9998016660055533,0.995576390774198,1.0,1.0,
ds16_transf2_qi4.csv,att13,0.9980434334365121,0.6541713548563084,0.6705632306057385,0.837112837507786,0.00125,0.8471838469713072,
ds16_transf2_qi4.csv,att14,0.9980434334365121,0.9982783179869821,0.9991268455310367,0.9995732001738894,1.0,1.0,
ds16_transf2_qi4.csv,att15,0.9980434334365121,0.9983225431606906,0.999867197875166,0.9991349755241435,1.0,1.0,
ds16_transf2_qi4.csv,att16,0.9980434334365121,0.7230065115854718,0.6992294991744634,0.9647781761187157,0.935,0.5421023665382498,
ds16_transf2_qi4.csv,att17,0.9980434334365121,0.7709425191841139,0.7394519356241844,0.9845598968845691,0.935,0.42844715093518926,
ds16_transf2_qi4.csv,att18,0.9980434334365121,0.9998627948262744,0.9991123510017753,0.9992881378140112,1.0,1.0,
ds16_transf2_qi4.csv,att19,0.9980434334365121,0.9999887220191869,0.9985153037916856,0.9953194475255469,1.0,0.9303334856098676,
ds16_transf2_qi4.csv,att20,0.9980434334365121,0.9992955736750145,0.9972335468841002,0.9993995117508241,1.0,1.0,
ds16_transf2_qi4.csv,att21,0.9980434334365121,0.6830583541428061,0.6755505904883499,0.9425271799870516,0.028125,0.6307053941908713,
ds16_transf2_qi4.csv,att22,0.9980434334365121,0.9995683547136038,1.0,0.9990188430366745,1.0,1.0,
ds16_transf2_qi4.csv,att23,0.9980434334365121,0.99870375,0.9987878787878789,0.9991328394348962,1.0,1.0,
ds16_transf2_qi4.csv,att24,0.9980434334365121,0.9977999055765385,0.9974450122195068,0.9978222903969751,1.0,1.0,
ds16_transf2_qi4.csv,att25,0.9980434334365121,0.999703018325548,0.9998203377650018,0.99870414414198,1.0,1.0,
ds16_transf2_qi4.csv,att26,0.9980434334365121,0.9991910938001928,1.0,0.9985601491739098,1.0,0.9887568262126566,
ds16_transf2_qi4.csv,att27,0.9980434334365121,0.9988210326259107,0.9988913525498891,0.9997405133912678,1.0,1.0,
ds16_transf2_qi4.csv,att28,0.9980434334365121,0.998404608330743,0.9979794839912962,0.9990401741851206,1.0,1.0,
ds16_transf2_qi4.csv,att29,0.9980434334365121,0.9982707598589292,0.9987175376723308,0.9996396757658063,1.0,0.995511381853158,
ds16_transf2_qi4.csv,att30,0.9980434334365121,0.9986306179775281,0.9980627663696242,0.9998039404421775,1.0,1.0,
ds16_transf2_qi4.csv,att31,0.9980434334365121,0.9994856430536452,0.9991403026134801,0.9993071033217221,1.0,1.0,
ds16_transf2_qi4.csv,att32,0.9980434334365121,0.7024749498663101,0.7177083333333334,0.8885078913735313,0.0025,0.6899305555555555,
ds16_transf2_qi4.csv,att33,0.9980434334365121,0.9997247349521203,0.9988030095759234,0.9983341448157945,1.0,1.0,
ds16_transf2_qi4.csv,att34,0.9980434334365121,0.7505059335842927,0.7614546619673181,0.9237772250891928,0.935,0.6312079461710991,
ds16_transf2_qi4.csv,att35,0.9980434334365121,0.6855454574633848,0.6911604219716261,0.8905704686076968,0.935,0.7129865405602038,
ds16_transf2_qi4.csv,att36,0.9980434334365121,0.6762154289735964,0.6893091470474719,0.8847116933779333,0.935,0.7641837128521807,
ds16_transf2_qi4.csv,att37,0.9980434334365121,0.9990135944248135,0.9978405967805261,0.9992555983189896,1.0,1.0,
ds16_transf2_qi4.csv,att38,0.9980434334365121,0.7377967969663222,0.7504302925989673,0.8888396607723289,0.001875,0.6867469879518073,
ds16_transf2_qi4.csv,att39,0.9980434334365121,0.9989902177925435,0.9974160206718347,0.9996964842444179,1.0,1.0,
ds16_transf2_qi4.csv,att40,0.9980434334365121,0.6634577925203706,0.6730769230769231,0.8538623585118246,0.935,0.8060556464811784,
ds16_transf2_qi4.csv,att41,0.9980434334365121,0.998690618556701,0.9975257731958763,0.9983618319597949,1.0,1.0,
ds16_transf2_qi4.csv,att42,0.9980434334365121,0.9994472785368004,0.999779638607316,0.9996685849126589,1.0,0.9951520493609519,
ds16_transf2_qi4.csv,att43,0.9980434334365121,0.9996409120034173,1.0,0.9998939010212993,1.0,1.0,
