value,ci,ds_complete,technique,ds
0.0,"(0.0, 0.02748420576640418)",ds4_dpgan_epo200_bs50_epi0.5_qi4.csv,DPGAN,ds4
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs100_epi0.5_qi1.csv,DPGAN,ds8
0.003045930408832,"(0.0, 0.015332974622164234)",ds37_pategan_epo200_bs50_epi0.5_qi3.csv,PATEGAN,ds37
0.0492893371556877,"(0.01784631494318717, 0.08073235936818833)",ds24_pategan_epo100_bs100_epi5.0_qi1.csv,PATEGAN,ds24
0.0,"(0.0, 0.004569028065788041)",ds38_dpgan_epo100_bs50_epi0.5_qi1.csv,DPGAN,ds38
0.0,"(0.0, 0.07530556343647309)",ds59_pategan_epo200_bs50_epi0.1_qi2.csv,PATEGAN,ds59
0.0038574280523607,"(0.0, 0.017435156189751402)",ds51_dpgan_epo200_bs50_epi5.0_qi1.csv,DPGAN,ds51
0.001287034113241,"(0.0, 0.0034617557040789743)",ds55_dpgan_epo100_bs100_epi0.1_qi4.csv,DPGAN,ds55
0.050781855368623,"(0.0, 0.11679069829533638)",ds59_pategan_epo200_bs50_epi5.0_qi2.csv,PATEGAN,ds59
0.0,"(0.0, 0.010171350710829929)",ds37_pategan_epo100_bs50_epi5.0_qi3.csv,PATEGAN,ds37
0.0,"(0.0, 0.03237175399292787)",ds5_pategan_epo200_bs50_epi5.0_qi4.csv,PATEGAN,ds5
0.0,"(0.0, 0.01586013809358244)",ds24_dpgan_epo200_bs50_epi0.1_qi3.csv,DPGAN,ds24
0.0,"(0.0, 0.0)",ds38_dpgan_epo200_bs50_epi1.0_qi1.csv,DPGAN,ds38
0.0290298184982318,"(0.0, 0.06683253877711673)",ds14_pategan_epo200_bs50_epi5.0_qi3.csv,PATEGAN,ds14
0.0109336979272228,"(0.0, 0.08657824980708805)",ds2_pategan_epo200_bs50_epi0.1_qi1.csv,PATEGAN,ds2
0.0,"(0.0, 0.0045429459929252755)",ds56_dpgan_epo200_bs50_epi5.0_qi0.csv,DPGAN,ds56
0.0,"(0.0, 0.002513549948631506)",ds55_pategan_epo100_bs100_epi1.0_qi4.csv,PATEGAN,ds55
0.0080652526927841,"(0.0, 0.02832436164943837)",ds33_pategan_epo100_bs100_epi0.1_qi1.csv,PATEGAN,ds33
0.0,"(0.0, 0.05356186455766461)",ds5_dpgan_epo100_bs50_epi5.0_qi1.csv,DPGAN,ds5
0.0,"(0.0, 0.002711114264858369)",ds37_dpgan_epo100_bs100_epi5.0_qi2.csv,DPGAN,ds37
0.0,"(0.0, 0.002169152790574422)",ds68_dpgan_epo100_bs100_epi5.0_qi0.csv,DPGAN,ds68
0.0,"(0.0, 0.04668651706328171)",ds16_dpgan_epo100_bs100_epi5.0_qi2.csv,DPGAN,ds16
0.0,"(0.0, 0.02605021789086048)",ds16_dpgan_epo100_bs50_epi1.0_qi0.csv,DPGAN,ds16
0.0,"(0.0, 0.009857522181630806)",ds32_pategan_epo100_bs100_epi0.5_qi4.csv,PATEGAN,ds32
0.102209494420659,"(0.040803132845483474, 0.16361585599583459)",ds24_dpgan_epo100_bs100_epi1.0_qi1.csv,DPGAN,ds24
0.0005115296927163,"(0.0, 0.009440338327355524)",ds50_dpgan_epo100_bs50_epi1.0_qi0.csv,DPGAN,ds50
0.0,"(0.0, 0.010445540368182123)",ds5_pategan_epo100_bs50_epi0.5_qi3.csv,PATEGAN,ds5
0.0,"(0.0, 0.003568681525658948)",ds55_pategan_epo100_bs50_epi0.5_qi4.csv,PATEGAN,ds55
0.0,"(0.0, 0.18459680501854553)",ds56_pategan_epo200_bs50_epi1.0_qi4.csv,PATEGAN,ds56
0.0011236955910248,"(0.0, 0.0140186458628799)",ds33_dpgan_epo200_bs50_epi0.5_qi2.csv,DPGAN,ds33
0.0071032790873271,"(0.0, 0.014846678180698921)",ds50_pategan_epo200_bs100_epi0.5_qi3.csv,PATEGAN,ds50
0.0,"(0.0, 0.00772498770577915)",ds68_pategan_epo200_bs50_epi5.0_qi4.csv,PATEGAN,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo100_bs50_epi5.0_qi2.csv,PATEGAN,ds56
0.0,"(0.0, 0.07791269199143006)",ds56_dpgan_epo200_bs100_epi1.0_qi1.csv,DPGAN,ds56
0.0,"(0.0, 0.020011630827041393)",ds38_dpgan_epo200_bs50_epi0.1_qi2.csv,DPGAN,ds38
0.0,"(0.0, 0.03211198077780148)",ds2_pategan_epo100_bs100_epi0.1_qi0.csv,PATEGAN,ds2
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_epo200_bs100_epi5.0_qi0.csv,PATEGAN,ds8
0.0,"(0.0, 0.0025170311779472185)",ds55_dpgan_epo100_bs50_epi0.1_qi2.csv,DPGAN,ds55
0.0,"(0.0, 0.0)",ds37_pategan_epo100_bs50_epi5.0_qi2.csv,PATEGAN,ds37
0.0007189482325307,"(0.0, 0.009227377645840022)",ds38_dpgan_epo100_bs50_epi5.0_qi1.csv,DPGAN,ds38
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo100_bs50_epi1.0_qi2.csv,PATEGAN,ds56
0.0,"(0.0, 0.008189397079459385)",ds8_pategan_epo200_bs50_epi0.1_qi4.csv,PATEGAN,ds8
0.0,"(0.0, 0.010463578208510262)",ds16_pategan_epo200_bs100_epi5.0_qi2.csv,PATEGAN,ds16
0.0,"(0.0, 0.00576876551388855)",ds8_pategan_epo100_bs100_epi0.1_qi4.csv,PATEGAN,ds8
0.0057829966563867,"(0.0, 0.09577237972103372)",ds2_dpgan_epo200_bs50_epi1.0_qi3.csv,DPGAN,ds2
0.0,"(0.0, 0.0013333588018213192)",ds38_pategan_epo100_bs50_epi0.1_qi0.csv,PATEGAN,ds38
0.0,"(0.0, 0.0)",ds10_pategan_epo100_bs100_epi1.0_qi3.csv,PATEGAN,ds10
0.0,"(0.0, 0.0034864479424130813)",ds55_pategan_epo100_bs100_epi0.1_qi1.csv,PATEGAN,ds55
0.0,"(0.0, 0.005223621763225772)",ds2_pategan_epo200_bs100_epi0.1_qi3.csv,PATEGAN,ds2
0.0,"(0.0, 0.03193003313053285)",ds10_pategan_epo200_bs50_epi5.0_qi2.csv,PATEGAN,ds10
0.0034492186951717,"(0.0, 0.023512479668109012)",ds10_dpgan_epo100_bs50_epi0.1_qi1.csv,DPGAN,ds10
0.0,"(0.0, 0.02986767497418761)",ds5_dpgan_epo200_bs100_epi0.5_qi4.csv,DPGAN,ds5
0.0,"(0.0, 0.0030318771433600488)",ds32_dpgan_epo200_bs100_epi0.1_qi2.csv,DPGAN,ds32
0.0,"(0.0, 0.01567591042252154)",ds32_pategan_epo200_bs50_epi0.1_qi1.csv,PATEGAN,ds32
0.0,"(0.0, 0.008930294004503049)",ds5_pategan_epo100_bs50_epi0.5_qi4.csv,PATEGAN,ds5
0.0,"(0.0, 0.0)",ds14_pategan_epo100_bs50_epi1.0_qi1.csv,PATEGAN,ds14
0.0034171650121702,"(0.0, 0.017525854992085733)",ds32_dpgan_epo200_bs50_epi1.0_qi4.csv,DPGAN,ds32
0.0,"(0.0, 0.05098323047565083)",ds59_pategan_epo100_bs50_epi0.1_qi4.csv,PATEGAN,ds59
0.004056958213727,"(0.0, 0.011295791464058402)",ds50_pategan_epo200_bs100_epi1.0_qi1.csv,PATEGAN,ds50
0.0,"(0.0, 0.007392378636368569)",ds38_dpgan_epo100_bs50_epi1.0_qi0.csv,DPGAN,ds38
0.0,"(0.0, 0.010533430830888845)",ds37_dpgan_epo100_bs100_epi0.1_qi4.csv,DPGAN,ds37
0.0,"(0.0, 0.011280061313571281)",ds14_dpgan_epo100_bs100_epi0.1_qi1.csv,DPGAN,ds14
0.0,"(0.0, 0.07181603249579338)",ds2_dpgan_epo200_bs50_epi0.5_qi2.csv,DPGAN,ds2
0.004184794416571,"(0.0, 0.03591797800660697)",ds24_dpgan_epo200_bs100_epi0.5_qi3.csv,DPGAN,ds24
0.0,"(0.0, 0.004401821798260121)",ds5_pategan_epo100_bs50_epi0.1_qi4.csv,PATEGAN,ds5
0.0,"(0.0, 0.025651514756940712)",ds24_pategan_epo100_bs50_epi5.0_qi2.csv,PATEGAN,ds24
0.0102584953768653,"(0.0, 0.0782792334560381)",ds24_dpgan_epo100_bs50_epi5.0_qi2.csv,DPGAN,ds24
0.0,"(0.0, 0.009989492860719179)",ds59_dpgan_epo200_bs50_epi5.0_qi3.csv,DPGAN,ds59
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo100_bs100_epi1.0_qi1.csv,PATEGAN,ds56
0.0,"(0.0, 0.025316090390370652)",ds4_dpgan_epo100_bs50_epi5.0_qi3.csv,DPGAN,ds4
0.0,"(0.0, 0.025316090390370652)",ds16_pategan_epo100_bs50_epi0.5_qi3.csv,PATEGAN,ds16
0.0009708986937579,"(0.0, 0.0052986919983731215)",ds55_dpgan_epo200_bs50_epi0.5_qi1.csv,DPGAN,ds55
0.0,"(0.0, 0.055930027094554885)",ds10_pategan_epo200_bs50_epi0.1_qi2.csv,PATEGAN,ds10
0.0,"(0.0, 0.010310983564125355)",ds51_pategan_epo200_bs100_epi0.1_qi1.csv,PATEGAN,ds51
0.0,"(0.0, 0.003695178225847775)",ds38_pategan_epo100_bs50_epi0.1_qi2.csv,PATEGAN,ds38
0.0,"(0.0, 0.018175712007183077)",ds24_dpgan_epo100_bs50_epi0.1_qi3.csv,DPGAN,ds24
0.0069414855417177,"(0.0005234659856236919, 0.013359505097811714)",ds51_pategan_epo200_bs50_epi1.0_qi2.csv,PATEGAN,ds51
0.0014493586170378,"(0.0, 0.01232597094061031)",ds38_pategan_epo200_bs100_epi0.5_qi1.csv,PATEGAN,ds38
0.0011313231681613,"(0.0, 0.016129127320571018)",ds33_pategan_epo200_bs100_epi5.0_qi0.csv,PATEGAN,ds33
0.0,"(0.0, 0.008200646141900763)",ds51_dpgan_epo200_bs50_epi0.5_qi1.csv,DPGAN,ds51
0.0,"(0.0, 0.019492177381802596)",ds32_pategan_epo200_bs100_epi0.1_qi3.csv,PATEGAN,ds32
0.0,"(0.0, 0.03029200116239049)",ds14_dpgan_epo100_bs100_epi0.5_qi3.csv,DPGAN,ds14
0.0,"(0.0, 0.004133343295316436)",ds55_pategan_epo100_bs50_epi5.0_qi0.csv,PATEGAN,ds55
0.0203603409064355,"(0.0, 0.046088208031490746)",ds16_dpgan_epo100_bs50_epi0.5_qi1.csv,DPGAN,ds16
0.0261888796226703,"(0.0, 0.09883432667073272)",ds59_dpgan_epo100_bs100_epi5.0_qi1.csv,DPGAN,ds59
0.0163078606894914,"(0.0, 0.06023437747668035)",ds4_dpgan_epo100_bs100_epi5.0_qi1.csv,DPGAN,ds4
0.0,"(0.0, 0.0016708802940963473)",ds38_pategan_epo100_bs50_epi5.0_qi3.csv,PATEGAN,ds38
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo200_bs100_epi5.0_qi1.csv,DPGAN,ds8
0.002907051176893,"(0.0, 0.006939467025919569)",ds55_pategan_epo200_bs50_epi0.1_qi4.csv,PATEGAN,ds55
0.0257784625616691,"(0.0, 0.05661696604885474)",ds14_dpgan_epo200_bs50_epi0.5_qi1.csv,DPGAN,ds14
0.0,"(0.0, 0.025638162334289675)",ds24_pategan_epo100_bs50_epi5.0_qi0.csv,PATEGAN,ds24
0.0,"(0.0, 0.017312301631109014)",ds10_pategan_epo200_bs100_epi1.0_qi1.csv,PATEGAN,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs100_epi0.1_qi1.csv,DPGAN,ds8
0.0070357364090188,"(0.0, 0.016393570084701763)",ds37_pategan_epo200_bs100_epi0.5_qi4.csv,PATEGAN,ds37
0.0160461817922255,"(0.0, 0.05603805392226951)",ds4_pategan_epo100_bs100_epi0.1_qi0.csv,PATEGAN,ds4
0.0,"(0.0, 0.12648510640162813)",ds4_dpgan_epo200_bs100_epi0.1_qi3.csv,DPGAN,ds4
0.0235650995270542,"(0.0, 0.058705636181370424)",ds16_pategan_epo100_bs100_epi1.0_qi0.csv,PATEGAN,ds16
0.0,"(0.0, 0.002711114264858369)",ds37_pategan_epo200_bs100_epi1.0_qi1.csv,PATEGAN,ds37
0.0253502523720124,"(0.0, 0.07736478615651482)",ds24_pategan_epo200_bs100_epi0.5_qi3.csv,PATEGAN,ds24
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs50_epi5.0_qi1.csv,DPGAN,ds8
0.0,"(0.0, 0.014942552733304023)",ds4_pategan_epo200_bs50_epi1.0_qi4.csv,PATEGAN,ds4
0.0004604219603684,"(0.0, 0.007342157474732729)",ds68_pategan_epo200_bs100_epi1.0_qi2.csv,PATEGAN,ds68
0.0,"(0.0, 0.027848860391407763)",ds2_dpgan_epo200_bs50_epi1.0_qi4.csv,DPGAN,ds2
0.0,"(0.0, 0.04669851608180381)",ds5_dpgan_epo200_bs100_epi0.1_qi3.csv,DPGAN,ds5
0.0348396107287848,"(0.0, 0.09352324132275745)",ds59_dpgan_epo100_bs100_epi5.0_qi3.csv,DPGAN,ds59
0.0,"(0.0, 0.031645580239689386)",ds24_dpgan_epo200_bs100_epi1.0_qi2.csv,DPGAN,ds24
0.0,"(0.0, 0.012076712765741973)",ds10_pategan_epo200_bs100_epi5.0_qi2.csv,PATEGAN,ds10
0.0005071197767158,"(0.0, 0.007276780349587585)",ds50_pategan_epo100_bs100_epi0.5_qi2.csv,PATEGAN,ds50
0.0,"(0.0, 0.0030318771433600488)",ds32_pategan_epo100_bs100_epi0.1_qi2.csv,PATEGAN,ds32
0.0884414943944245,"(0.0, 0.4948794284423059)",ds59_dpgan_epo100_bs50_epi0.1_qi1.csv,DPGAN,ds59
0.0129225436115036,"(0.0, 0.04287479377696468)",ds16_dpgan_epo100_bs50_epi5.0_qi1.csv,DPGAN,ds16
0.0010230593854325,"(0.0, 0.010003462506197594)",ds50_dpgan_epo200_bs50_epi0.1_qi0.csv,DPGAN,ds50
0.0015229039195389,"(0.0, 0.008710690319298827)",ds50_pategan_epo200_bs50_epi1.0_qi3.csv,PATEGAN,ds50
0.0036111417232264,"(0.0, 0.06183047041444682)",ds5_dpgan_epo100_bs50_epi0.5_qi1.csv,DPGAN,ds5
0.0012548299512047,"(0.0, 0.021530430979339092)",ds8_dpgan_epo100_bs50_epi0.5_qi4.csv,DPGAN,ds8
0.0069855107631632,"(0.0, 0.029312645087307868)",ds33_dpgan_epo100_bs100_epi0.5_qi1.csv,DPGAN,ds33
0.0207339046054086,"(0.0, 0.09014648699480833)",ds59_pategan_epo100_bs50_epi5.0_qi4.csv,PATEGAN,ds59
0.0,"(0.0, 0.03856706426293674)",ds10_dpgan_epo100_bs100_epi0.5_qi3.csv,DPGAN,ds10
0.0012049343564541,"(0.0, 0.006437941426808815)",ds8_pategan_epo200_bs100_epi1.0_qi2.csv,PATEGAN,ds8
0.0,"(0.0, 0.00137675088644132)",ds55_dpgan_epo200_bs100_epi5.0_qi3.csv,DPGAN,ds55
0.0413521395568115,"(0.007862575532625773, 0.07484170358099738)",ds14_dpgan_epo200_bs50_epi1.0_qi0.csv,DPGAN,ds14
0.0040610226462469,"(0.0, 0.01569801946649428)",ds55_dpgan_epo200_bs100_epi5.0_qi1.csv,DPGAN,ds55
0.0033901341671575,"(0.0, 0.014788766595587583)",ds32_pategan_epo100_bs100_epi1.0_qi0.csv,PATEGAN,ds32
0.0019436845082659,"(0.0, 0.006667364779298792)",ds55_dpgan_epo100_bs100_epi1.0_qi0.csv,DPGAN,ds55
0.0,"(0.0, 0.008138499702766479)",ds33_pategan_epo200_bs100_epi5.0_qi4.csv,PATEGAN,ds33
0.0,"(0.0, 0.06018313427032358)",ds2_dpgan_epo200_bs50_epi1.0_qi0.csv,DPGAN,ds2
0.0,"(0.0, 0.015610568762359008)",ds5_pategan_epo200_bs100_epi1.0_qi3.csv,PATEGAN,ds5
0.0,"(0.0, 0.04719062269560763)",ds10_pategan_epo100_bs50_epi0.1_qi2.csv,PATEGAN,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs50_epi0.5_qi1.csv,DPGAN,ds8
0.0,"(0.0, 0.010124433866516685)",ds38_dpgan_epo100_bs50_epi5.0_qi4.csv,DPGAN,ds38
0.0,"(0.0, 0.002711114264858369)",ds37_pategan_epo200_bs50_epi0.1_qi1.csv,PATEGAN,ds37
0.0028861129311562,"(0.0, 0.016078282839432127)",ds51_pategan_epo100_bs50_epi0.5_qi3.csv,PATEGAN,ds51
0.0107572727707289,"(0.0, 0.08950317349595967)",ds59_dpgan_epo100_bs50_epi0.5_qi0.csv,DPGAN,ds59
0.0021445103621164,"(0.0, 0.008822452412874732)",ds38_dpgan_epo200_bs50_epi5.0_qi1.csv,DPGAN,ds38
0.0,"(0.0, 0.03355688165505366)",ds2_dpgan_epo100_bs100_epi1.0_qi4.csv,DPGAN,ds2
0.0,"(0.0, 0.0022747265468753167)",ds8_pategan_epo200_bs50_epi5.0_qi4.csv,PATEGAN,ds8
0.0112117587026047,"(0.0, 0.02488874527414475)",ds33_dpgan_epo200_bs50_epi0.5_qi0.csv,DPGAN,ds33
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs100_epi5.0_qi0.csv,DPGAN,ds8
0.016505968441753,"(0.0, 0.05033323098715728)",ds5_pategan_epo200_bs100_epi0.5_qi3.csv,PATEGAN,ds5
0.0,"(0.0, 0.03893564787640945)",ds14_dpgan_epo200_bs100_epi5.0_qi4.csv,DPGAN,ds14
0.005025526006442,"(0.0, 0.013977172775516519)",ds37_pategan_epo100_bs100_epi1.0_qi4.csv,PATEGAN,ds37
0.0,"(0.0, 0.0012472086541446869)",ds51_dpgan_epo200_bs100_epi5.0_qi4.csv,DPGAN,ds51
0.0,"(0.0, 0.004378205235313913)",ds55_pategan_epo100_bs50_epi1.0_qi3.csv,PATEGAN,ds55
0.0,"(0.0, 0.007800060691777823)",ds38_pategan_epo100_bs50_epi0.5_qi0.csv,PATEGAN,ds38
0.0170531352959678,"(0.0, 0.148875809561558)",ds10_dpgan_epo100_bs50_epi0.1_qi3.csv,DPGAN,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo100_bs100_epi0.5_qi2.csv,DPGAN,ds8
0.0,"(0.0, 0.04075444489201583)",ds5_pategan_epo100_bs100_epi0.5_qi4.csv,PATEGAN,ds5
0.0,"(0.0, 0.00754840332550817)",ds38_pategan_epo100_bs100_epi5.0_qi4.csv,PATEGAN,ds38
0.031668892907162,"(0.0, 0.06972260961925321)",ds14_pategan_epo200_bs100_epi5.0_qi0.csv,PATEGAN,ds14
0.0034016662722122,"(0.0, 0.0160278632226091)",ds32_dpgan_epo100_bs100_epi0.5_qi1.csv,DPGAN,ds32
0.0,"(0.0, 0.0062490315553093145)",ds51_dpgan_epo100_bs100_epi0.1_qi0.csv,DPGAN,ds51
0.0,"(0.0, 0.06111480164543266)",ds59_pategan_epo200_bs50_epi1.0_qi1.csv,PATEGAN,ds59
0.0,"(0.0, 0.0032959180750321976)",ds68_dpgan_epo200_bs50_epi0.5_qi4.csv,DPGAN,ds68
0.0,"(0.0, 0.010034915385203812)",ds8_pategan_epo100_bs50_epi1.0_qi1.csv,PATEGAN,ds8
0.0,"(0.0, 0.05471092688422858)",ds24_dpgan_epo200_bs100_epi5.0_qi2.csv,DPGAN,ds24
0.0019688111590974,"(0.0, 0.00855705390412186)",ds24_dpgan_epo200_bs50_epi0.1_qi4.csv,DPGAN,ds24
0.0143409921824606,"(0.0, 0.05392151002723853)",ds10_pategan_epo100_bs100_epi0.5_qi3.csv,PATEGAN,ds10
0.0,"(0.0, 0.018679565568052725)",ds32_dpgan_epo100_bs50_epi0.1_qi4.csv,DPGAN,ds32
0.0037934095333383,"(0.0, 0.014887390340878564)",ds51_pategan_epo100_bs100_epi0.5_qi1.csv,PATEGAN,ds51
0.0,"(0.0, 0.006089955184790089)",ds51_pategan_epo200_bs100_epi0.1_qi4.csv,PATEGAN,ds51
0.0309404776799475,"(0.0, 0.09107924415136655)",ds2_pategan_epo200_bs50_epi0.5_qi2.csv,PATEGAN,ds2
0.0020223257386015,"(0.0, 0.008092348394787506)",ds50_pategan_epo100_bs100_epi0.5_qi4.csv,PATEGAN,ds50
0.016505968441753,"(0.0, 0.05033323098715728)",ds5_pategan_epo100_bs100_epi0.1_qi3.csv,PATEGAN,ds5
0.0,"(0.0, 0.0040392527851573655)",ds8_dpgan_epo200_bs100_epi1.0_qi4.csv,DPGAN,ds8
0.0,"(0.0, 0.025198151759012567)",ds4_pategan_epo100_bs50_epi0.1_qi1.csv,PATEGAN,ds4
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_epo200_bs50_epi5.0_qi2.csv,PATEGAN,ds8
0.0,"(0.0, 0.004021516977264802)",ds51_pategan_epo100_bs50_epi0.1_qi4.csv,PATEGAN,ds51
0.0014205345217394,"(0.0, 0.004175045646598034)",ds38_pategan_epo200_bs50_epi0.5_qi3.csv,PATEGAN,ds38
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_epo100_bs50_epi5.0_qi2.csv,PATEGAN,ds8
0.0,"(0.0, 0.0158267835145032)",ds24_pategan_epo100_bs100_epi0.1_qi4.csv,PATEGAN,ds24
0.0,"(0.0, 0.01873055930839671)",ds4_pategan_epo100_bs100_epi0.5_qi2.csv,PATEGAN,ds4
0.0027423297011391,"(0.0, 0.007780993742909002)",ds68_pategan_epo100_bs100_epi0.5_qi1.csv,PATEGAN,ds68
0.0289462848523102,"(0.0035694895813211842, 0.05432308012329941)",ds5_pategan_epo100_bs100_epi0.5_qi1.csv,PATEGAN,ds5
0.0030427186602953,"(0.0, 0.010151008130707528)",ds50_pategan_epo100_bs100_epi1.0_qi1.csv,PATEGAN,ds50
0.0,"(0.0, 0.006911253145717806)",ds50_dpgan_epo100_bs50_epi0.5_qi1.csv,DPGAN,ds50
0.0,"(0.0, 0.0)",ds38_dpgan_epo200_bs100_epi0.1_qi1.csv,DPGAN,ds38
0.0,"(0.0, 0.007633808279759912)",ds50_dpgan_epo200_bs100_epi0.5_qi3.csv,DPGAN,ds50
0.0075765159026302,"(0.0, 0.029860377725620557)",ds8_dpgan_epo100_bs50_epi1.0_qi4.csv,DPGAN,ds8
0.0086749537406421,"(0.0, 0.04145309916856612)",ds33_dpgan_epo100_bs100_epi0.1_qi1.csv,DPGAN,ds33
0.0135629665910478,"(0.0, 0.05588827711679612)",ds5_pategan_epo100_bs50_epi1.0_qi1.csv,PATEGAN,ds5
0.0060246717822706,"(0.0, 0.01305128363283465)",ds8_pategan_epo200_bs100_epi0.1_qi2.csv,PATEGAN,ds8
0.0,"(0.0, 0.023104172807581258)",ds16_pategan_epo200_bs50_epi5.0_qi2.csv,PATEGAN,ds16
0.001146893251037,"(0.0, 0.016965504627241116)",ds32_pategan_epo200_bs50_epi0.5_qi1.csv,PATEGAN,ds32
0.0,"(0.0, 0.0053479242418696185)",ds24_dpgan_epo200_bs50_epi0.1_qi0.csv,DPGAN,ds24
0.0,"(0.0, 0.03186879508679783)",ds16_pategan_epo200_bs50_epi0.5_qi4.csv,PATEGAN,ds16
0.0,"(0.0, 0.007014501548160676)",ds51_pategan_epo200_bs100_epi5.0_qi2.csv,PATEGAN,ds51
0.0,"(0.0, 0.0068581270511968405)",ds24_pategan_epo200_bs100_epi0.5_qi2.csv,PATEGAN,ds24
0.0113294522063407,"(0.0, 0.028398493474768326)",ds37_pategan_epo200_bs50_epi5.0_qi3.csv,PATEGAN,ds37
0.0131260905851457,"(0.0, 0.047865380084422725)",ds14_pategan_epo200_bs50_epi1.0_qi2.csv,PATEGAN,ds14
0.0,"(0.0, 0.013676241603451884)",ds2_dpgan_epo100_bs100_epi0.5_qi3.csv,DPGAN,ds2
0.002323094254415,"(0.0, 0.023804533062191963)",ds33_dpgan_epo100_bs100_epi0.5_qi2.csv,DPGAN,ds33
0.0,"(0.0, 0.032971221462981606)",ds2_pategan_epo200_bs100_epi0.1_qi2.csv,PATEGAN,ds2
0.0298091489695889,"(0.0, 0.06670987473503028)",ds5_pategan_epo200_bs50_epi5.0_qi3.csv,PATEGAN,ds5
0.0,"(0.0, 0.011396701218153726)",ds5_dpgan_epo200_bs100_epi0.1_qi2.csv,DPGAN,ds5
0.0,"(0.0, 0.0)",ds37_dpgan_epo200_bs100_epi5.0_qi2.csv,DPGAN,ds37
0.001173818132929,"(0.0, 0.024661488781823716)",ds33_pategan_epo100_bs100_epi0.5_qi0.csv,PATEGAN,ds33
0.0078561776641033,"(0.0004300124234428923, 0.015282342904763883)",ds55_dpgan_epo200_bs50_epi5.0_qi0.csv,DPGAN,ds55
0.0004619106771047,"(0.0, 0.008130050875532839)",ds68_dpgan_epo200_bs100_epi5.0_qi0.csv,DPGAN,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo100_bs50_epi0.1_qi4.csv,PATEGAN,ds56
0.0,"(0.0, 0.01594085666523589)",ds32_pategan_epo200_bs50_epi0.5_qi4.csv,PATEGAN,ds32
0.0,"(0.0, 0.010151726097182696)",ds37_dpgan_epo100_bs50_epi1.0_qi3.csv,DPGAN,ds37
0.0,"(0.0, 0.0045429459929252755)",ds56_dpgan_epo200_bs50_epi5.0_qi3.csv,DPGAN,ds56
0.0034685259561823,"(0.0, 0.02406875242394378)",ds33_dpgan_epo100_bs50_epi0.1_qi0.csv,DPGAN,ds33
0.0,"(0.0, 0.057411654750426026)",ds2_pategan_epo200_bs50_epi0.5_qi1.csv,PATEGAN,ds2
0.0,"(0.0, 0.15256355503935887)",ds4_dpgan_epo200_bs100_epi0.5_qi2.csv,DPGAN,ds4
0.0,"(0.0, 0.005103329721190333)",ds51_dpgan_epo100_bs100_epi1.0_qi1.csv,DPGAN,ds51
0.0045510361357429,"(0.0, 0.01846717308215429)",ds32_pategan_epo200_bs100_epi5.0_qi0.csv,PATEGAN,ds32
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_epo200_bs50_epi0.5_qi3.csv,DPGAN,ds8
0.0053487272640751,"(0.0, 0.04437097285750337)",ds4_pategan_epo200_bs100_epi5.0_qi0.csv,PATEGAN,ds4
0.0,"(0.0, 0.07233872083163877)",ds59_dpgan_epo100_bs50_epi1.0_qi0.csv,DPGAN,ds59
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo200_bs50_epi0.1_qi2.csv,PATEGAN,ds56
0.00265307774811,"(0.0, 0.03925226429946809)",ds14_pategan_epo100_bs100_epi1.0_qi3.csv,PATEGAN,ds14
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_epo100_bs100_epi0.1_qi4.csv,PATEGAN,ds56
0.0212246219848803,"(0.0, 0.05965178555142825)",ds4_pategan_epo200_bs100_epi5.0_qi1.csv,PATEGAN,ds4
0.0056155569248987,"(0.0, 0.014479437017834655)",ds51_dpgan_epo200_bs50_epi5.0_qi0.csv,DPGAN,ds51
0.0,"(0.0, 0.03402541024677802)",ds4_pategan_epo100_bs50_epi0.5_qi1.csv,PATEGAN,ds4
0.0,"(0.0, 0.01856910081317592)",ds16_dpgan_epo200_bs50_epi0.5_qi1.csv,DPGAN,ds16
0.0159608117631909,"(0.0, 0.05458161117116511)",ds16_dpgan_epo100_bs100_epi1.0_qi4.csv,DPGAN,ds16
0.0015221312329986,"(0.0, 0.008571007326169935)",ds50_pategan_epo100_bs50_epi0.1_qi2.csv,PATEGAN,ds50
0.0334671113667361,"(0.0, 0.08586488276701636)",ds10_dpgan_epo100_bs50_epi1.0_qi2.csv,DPGAN,ds10
0.0158796761443992,"(0.0, 0.082637343952927)",ds2_pategan_epo100_bs50_epi0.1_qi3.csv,PATEGAN,ds2
