ds,col,Correlation,Statistic Similarity (Mean),Statistic Similarity (Median),Statistic Similarity (Standard Deviation),Boundary Adherence,Range Coverage,Category Coverage
ds24_bordersmote_knn3_per0.5.csv,Class,0.9988314957484794,0.7299248633180122,1.0,0.7718190432050995,1.0,1.0,
ds14_bordersmote_knn3_per0.75.csv,att1,0.9966418196214163,0.9850947100809861,0.9823200992555832,0.9924784574700033,1.0,0.9857320099255583,
ds14_bordersmote_knn3_per0.75.csv,att2,0.9966418196214163,0.9847106470532367,0.9621762907637377,0.9726254779913012,1.0,0.9530093337624719,
ds14_bordersmote_knn3_per0.75.csv,att3,0.9966418196214163,0.9931546938167701,0.9608247422680413,0.9748950451213583,1.0,1.0,
ds14_bordersmote_knn3_per0.75.csv,att4,0.9966418196214163,0.9721954997876879,0.9669937616137776,0.9787155259444739,1.0,1.0,
ds14_bordersmote_knn3_per0.75.csv,att5,0.9966418196214163,0.9562584512748987,0.9650862068965518,0.9866373630173543,1.0,1.0,
ds14_bordersmote_knn3_per0.75.csv,att6,0.9966418196214163,0.9842224592991605,0.9721388769824261,0.997484708658332,1.0,0.9485640805829404,
ds14_bordersmote_knn3_per0.75.csv,att7,0.9966418196214163,0.961502773801914,0.9641867827463395,0.9844454527649127,1.0,0.9675504550850811,
ds14_bordersmote_knn3_per0.75.csv,att8,0.9966418196214163,0.9956862916539643,0.9913671287635066,0.9870553373354993,1.0,1.0,
ds14_bordersmote_knn3_per0.75.csv,att9,0.9966418196214163,0.9558861405112711,0.9700582329306634,0.9939141081722911,1.0,0.9817792068595927,
ds14_bordersmote_knn3_per0.75.csv,att10,0.9966418196214163,0.9949217177556942,0.9860270144387517,0.9843867028486943,1.0,0.9878900791802515,
ds14_bordersmote_knn3_per0.75.csv,att11,0.9966418196214163,0.9623595096914955,0.937442713107241,0.9936426884923611,1.0,1.0,
